devicename,sensor,deviceid,value,dbtimestamp
NDS011,SCD41 Temperature,12,29.026855,2024-07-29T02:50:29.8187340
NDS011,SCD41 CO2,12,457,2024-07-29T02:50:29.7339380
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:49:58.9364210
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:49:58.9223630
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:49:58.9013550
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:49:58.8852840
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:49:58.8601740
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:49:58.8422410
NDS011,7 in 1 Soil Sensor Moisture,12,24.6,2024-07-29T02:49:58.8265900
NDS011,SCD41 Humidity,12,96.59571,2024-07-29T02:49:58.0779920
NDS011,SCD41 Temperature,12,29.021515,2024-07-29T02:49:58.0480620
NDS011,SCD41 CO2,12,456,2024-07-29T02:49:58.0142550
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:49:27.2677370
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:49:27.2357980
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:49:27.2012670
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:49:27.1708390
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:49:27.1373730
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:49:27.1159500
NDS011,7 in 1 Soil Sensor Moisture,12,25.2,2024-07-29T02:49:27.0901340
NDS011,SCD41 Humidity,12,96.8307,2024-07-29T02:49:25.9625240
NDS011,SCD41 Temperature,12,29.082933,2024-07-29T02:49:25.5809220
NDS011,SCD41 CO2,12,456,2024-07-29T02:49:25.1601050
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:48:53.9941110
NDS011,7 in 1 Soil Sensor Phosphorus,12,415,2024-07-29T02:48:53.6724720
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:48:53.3914010
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:48:53.0420770
NDS011,7 in 1 Soil Sensor EC,12,950,2024-07-29T02:48:52.8115170
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:48:52.4239730
NDS011,7 in 1 Soil Sensor Moisture,12,24.6,2024-07-29T02:48:52.0937460
NDS011,SCD41 Humidity,12,96.716255,2024-07-29T02:48:51.0693720
NDS011,SCD41 Temperature,12,29.037537,2024-07-29T02:48:50.4252020
NDS011,SCD41 CO2,12,454,2024-07-29T02:48:49.4327580
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:48:18.2280790
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:48:17.4519660
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:48:16.7331960
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:48:16.4953250
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:48:16.2662990
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:48:16.0249360
NDS011,7 in 1 Soil Sensor Moisture,12,24.7,2024-07-29T02:48:15.7962120
NDS011,SCD41 Humidity,12,96.63538,2024-07-29T02:48:14.8503970
NDS011,SCD41 Temperature,12,29.000153,2024-07-29T02:48:14.2989160
NDS011,SCD41 CO2,12,451,2024-07-29T02:48:13.9513570
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:47:43.0035320
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:47:42.9380760
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:47:42.8732170
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:47:42.8023320
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:47:42.7572000
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:47:42.6911750
NDS011,7 in 1 Soil Sensor Moisture,12,25.5,2024-07-29T02:47:42.6267470
NDS011,SCD41 Humidity,12,96.36683,2024-07-29T02:47:41.7873750
NDS011,SCD41 Temperature,12,28.944077,2024-07-29T02:47:41.7338490
NDS011,SCD41 CO2,12,448,2024-07-29T02:47:41.6828220
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:47:10.9603860
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:47:10.9396040
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:47:10.9119330
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:47:10.9054680
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:47:10.8892700
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:47:10.8769600
NDS011,7 in 1 Soil Sensor Moisture,12,25.2,2024-07-29T02:47:10.8615200
NDS011,SCD41 Humidity,12,96.131836,2024-07-29T02:47:09.8483860
NDS011,SCD41 Temperature,12,28.887999,2024-07-29T02:47:09.5921480
NDS011,SCD41 CO2,12,449,2024-07-29T02:47:08.7574850
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:46:37.2945710
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:46:37.2793430
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:46:37.2685050
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:46:37.2505950
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:46:37.2297640
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:46:37.2136450
NDS011,7 in 1 Soil Sensor Moisture,12,25.2,2024-07-29T02:46:37.1967310
NDS011,SCD41 Humidity,12,96.33784,2024-07-29T02:46:36.3387460
NDS011,SCD41 Temperature,12,28.954758,2024-07-29T02:46:36.3234540
NDS011,SCD41 CO2,12,451,2024-07-29T02:46:36.3069470
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:46:05.6636540
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:46:05.6522890
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:46:05.6480420
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:46:05.6432840
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:46:05.6337290
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:46:05.6300220
NDS011,7 in 1 Soil Sensor Moisture,12,24.8,2024-07-29T02:46:05.6191910
NDS011,SCD41 Humidity,12,96.27375,2024-07-29T02:46:04.9512580
NDS011,SCD41 Temperature,12,28.917372,2024-07-29T02:46:04.9404900
NDS011,SCD41 CO2,12,452,2024-07-29T02:46:04.9333510
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:45:33.7974600
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:45:33.7864000
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:45:33.7624840
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:45:33.7358550
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:45:33.6987860
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:45:33.6769240
NDS011,7 in 1 Soil Sensor Moisture,12,25.8,2024-07-29T02:45:33.0008590
NDS011,SCD41 Humidity,12,96.318,2024-07-29T02:45:31.5907350
NDS011,SCD41 Temperature,12,28.90936,2024-07-29T02:45:31.1599660
NDS011,SCD41 CO2,12,455,2024-07-29T02:45:30.4788700
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:44:57.4361240
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:44:57.4225450
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:44:57.4070080
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:44:57.3664100
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:44:57.3424250
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:44:57.3371890
NDS011,7 in 1 Soil Sensor Moisture,12,25,2024-07-29T02:44:57.3269120
NDS011,SCD41 Humidity,12,96.61097,2024-07-29T02:44:56.5561480
NDS011,SCD41 Temperature,12,28.949417,2024-07-29T02:44:56.5288510
NDS011,SCD41 CO2,12,456,2024-07-29T02:44:56.5009720
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:44:21.2968610
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:44:20.9105760
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:44:20.6904470
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:44:20.4692720
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:44:20.0075430
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:44:19.4809790
NDS011,7 in 1 Soil Sensor Moisture,12,24.7,2024-07-29T02:44:18.9980710
NDS011,SCD41 Humidity,12,96.8307,2024-07-29T02:44:18.1767540
NDS011,SCD41 Temperature,12,29.024185,2024-07-29T02:44:18.0454750
NDS011,SCD41 CO2,12,456,2024-07-29T02:44:17.8525630
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:43:45.4038260
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:43:45.3661010
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:43:45.3288370
NDS011,7 in 1 Soil Sensor PH,12,4.9,2024-07-29T02:43:45.2904750
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:43:45.2424240
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:43:45.2077690
NDS011,7 in 1 Soil Sensor Moisture,12,26.3,2024-07-29T02:43:45.1571570
NDS011,SCD41 Humidity,12,96.7483,2024-07-29T02:43:44.3452170
NDS011,SCD41 Temperature,12,28.989471,2024-07-29T02:43:44.3335300
NDS011,SCD41 CO2,12,454,2024-07-29T02:43:44.3156160
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:43:13.5145620
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:43:13.5044420
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:43:13.4822890
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:43:13.4443730
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:43:13.4082620
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:43:13.3764400
NDS011,7 in 1 Soil Sensor Moisture,12,24.6,2024-07-29T02:43:13.3657560
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:42:39.7976460
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:42:39.7893500
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:42:39.7741820
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:42:39.7614490
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:42:39.7559900
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:42:39.7454450
NDS011,7 in 1 Soil Sensor Moisture,12,24.9,2024-07-29T02:42:39.7329220
NDS011,SCD41 Humidity,12,96.578926,2024-07-29T02:42:38.9101730
NDS011,SCD41 Temperature,12,28.936064,2024-07-29T02:42:38.8977820
NDS011,SCD41 CO2,12,452,2024-07-29T02:42:38.8904520
NDS011,7 in 1 Soil Sensor Potassium,12,408,2024-07-29T02:42:08.0636770
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:42:08.0188010
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:42:08.0051100
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:42:07.9737880
NDS011,7 in 1 Soil Sensor EC,12,946,2024-07-29T02:42:07.9273230
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:42:07.8859800
NDS011,7 in 1 Soil Sensor Moisture,12,24.6,2024-07-29T02:42:07.8632310
NDS011,SCD41 Humidity,12,96.39887,2024-07-29T02:42:06.9428730
NDS011,SCD41 Temperature,12,28.925383,2024-07-29T02:42:06.9341760
NDS011,SCD41 CO2,12,451,2024-07-29T02:42:06.9193640
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:41:36.1102310
NDS011,7 in 1 Soil Sensor Phosphorus,12,415,2024-07-29T02:41:36.0940950
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:41:36.0889050
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:41:36.0761950
NDS011,7 in 1 Soil Sensor EC,12,950,2024-07-29T02:41:36.0613450
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:41:36.0448360
NDS011,7 in 1 Soil Sensor Moisture,12,26.2,2024-07-29T02:41:36.0303460
NDS011,SCD41 Humidity,12,96.23712,2024-07-29T02:41:35.2890600
NDS011,SCD41 Temperature,12,28.842604,2024-07-29T02:41:35.2752330
NDS011,SCD41 CO2,12,452,2024-07-29T02:41:35.2637050
NDS011,7 in 1 Soil Sensor Potassium,12,408,2024-07-29T02:41:04.5607370
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:41:04.5320010
NDS011,7 in 1 Soil Sensor Nitrogen,12,158,2024-07-29T02:41:04.5050140
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:41:04.4648140
NDS011,7 in 1 Soil Sensor EC,12,945,2024-07-29T02:41:04.4512830
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:41:04.4413240
NDS011,7 in 1 Soil Sensor Moisture,12,24.9,2024-07-29T02:41:04.4341120
NDS011,SCD41 Humidity,12,96.113525,2024-07-29T02:41:03.3971930
NDS011,SCD41 Temperature,12,28.818571,2024-07-29T02:41:03.0851220
NDS011,SCD41 CO2,12,453,2024-07-29T02:41:02.7603400
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:40:31.8579610
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:40:31.8212670
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:40:31.7768060
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:40:31.7301040
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:40:31.6868930
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:40:31.6427760
NDS011,7 in 1 Soil Sensor Moisture,12,25.3,2024-07-29T02:40:31.5837140
NDS011,SCD41 Humidity,12,96.3653,2024-07-29T02:40:30.6423870
NDS011,SCD41 Temperature,12,28.871977,2024-07-29T02:40:30.5971240
NDS011,SCD41 CO2,12,454,2024-07-29T02:40:30.5615370
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:39:59.4850630
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:39:59.4366860
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:39:59.3757500
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:39:59.3049760
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:39:59.2610020
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:39:59.2276400
NDS011,7 in 1 Soil Sensor Moisture,12,25.5,2024-07-29T02:39:59.1588220
NDS011,SCD41 Humidity,12,96.21881,2024-07-29T02:39:58.4110630
NDS011,SCD41 Temperature,12,28.821241,2024-07-29T02:39:58.3657690
NDS011,SCD41 CO2,12,458,2024-07-29T02:39:58.3248440
NDS011,7 in 1 Soil Sensor Potassium,12,408,2024-07-29T02:39:27.5183420
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:39:27.5017420
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:39:27.4881620
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:39:27.4718910
NDS011,7 in 1 Soil Sensor EC,12,946,2024-07-29T02:39:27.4523120
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:39:27.4326680
NDS011,7 in 1 Soil Sensor Moisture,12,25.2,2024-07-29T02:39:27.4181990
NDS011,SCD41 Humidity,12,96.22644,2024-07-29T02:39:26.5293360
NDS011,SCD41 Temperature,12,28.861296,2024-07-29T02:39:26.4970570
NDS011,SCD41 CO2,12,461,2024-07-29T02:39:26.4768180
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:38:55.6313340
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:38:55.4995220
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:38:55.3687360
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:38:55.2422630
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:38:54.6341600
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:38:54.3225100
NDS011,7 in 1 Soil Sensor Moisture,12,24.8,2024-07-29T02:38:54.0914950
NDS011,SCD41 Humidity,12,97.02754,2024-07-29T02:38:52.7823110
NDS011,SCD41 Temperature,12,29.048218,2024-07-29T02:38:52.5539730
NDS011,SCD41 CO2,12,461,2024-07-29T02:38:52.3190320
NDS011,7 in 1 Soil Sensor Potassium,12,408,2024-07-29T02:38:21.3900030
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:38:21.3539990
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:38:21.3213400
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:38:21.2834760
NDS011,7 in 1 Soil Sensor EC,12,946,2024-07-29T02:38:21.2381070
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:38:21.1942930
NDS011,7 in 1 Soil Sensor Moisture,12,24.6,2024-07-29T02:38:21.1525320
NDS011,SCD41 Humidity,12,97.16792,2024-07-29T02:38:20.4124020
NDS011,SCD41 Temperature,12,29.066912,2024-07-29T02:38:20.3695840
NDS011,SCD41 CO2,12,459,2024-07-29T02:38:20.3305750
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:37:49.2737740
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:37:49.1993130
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:37:49.1155580
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:37:49.0876100
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:37:49.0442110
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:37:49.0102290
NDS011,7 in 1 Soil Sensor Moisture,12,24.7,2024-07-29T02:37:48.9761950
NDS011,SCD41 Humidity,12,97.059586,2024-07-29T02:37:48.1917900
NDS011,SCD41 Temperature,12,29.032196,2024-07-29T02:37:48.1133260
NDS011,SCD41 CO2,12,451,2024-07-29T02:37:48.0512100
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:37:17.3312250
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:37:17.2369920
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:37:17.1636410
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:37:17.0805860
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:37:16.9863160
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:37:16.9013370
NDS011,7 in 1 Soil Sensor Moisture,12,26,2024-07-29T02:37:16.8589040
NDS011,SCD41 Humidity,12,96.97566,2024-07-29T02:37:16.0921700
NDS011,SCD41 Temperature,12,29.000153,2024-07-29T02:37:16.0504640
NDS011,SCD41 CO2,12,448,2024-07-29T02:37:15.8865260
NDS011,7 in 1 Soil Sensor Potassium,12,409,2024-07-29T02:36:45.1184570
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:36:45.1086270
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:36:45.0975100
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:36:45.0925350
NDS011,7 in 1 Soil Sensor EC,12,947,2024-07-29T02:36:45.0873640
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:36:45.0764860
NDS011,7 in 1 Soil Sensor Moisture,12,25.2,2024-07-29T02:36:45.0617210
NDS011,SCD41 Humidity,12,96.716255,2024-07-29T02:36:44.2583300
NDS011,SCD41 Temperature,12,28.97612,2024-07-29T02:36:44.2505480
NDS011,SCD41 CO2,12,447,2024-07-29T02:36:44.2467300
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:36:13.4724190
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:36:13.4653050
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:36:13.4610200
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:36:13.4556520
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:36:13.4473610
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:36:13.4426390
NDS011,7 in 1 Soil Sensor Moisture,12,24.5,2024-07-29T02:36:13.4358280
NDS011,SCD41 Humidity,12,96.53315,2024-07-29T02:36:12.7052110
NDS011,SCD41 Temperature,12,28.920042,2024-07-29T02:36:12.6983770
NDS011,SCD41 CO2,12,446,2024-07-29T02:36:12.6888710
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:35:42.0176360
NDS011,7 in 1 Soil Sensor Phosphorus,12,414,2024-07-29T02:35:42.0116620
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:35:42.0087150
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:35:42.0044990
NDS011,7 in 1 Soil Sensor EC,12,949,2024-07-29T02:35:42.0013290
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:35:41.9945880
NDS011,7 in 1 Soil Sensor Moisture,12,24.8,2024-07-29T02:35:41.9900020
NDS011,SCD41 Humidity,12,96.38361,2024-07-29T02:35:41.1677520
NDS011,SCD41 Temperature,12,28.850615,2024-07-29T02:35:41.1607690
NDS011,SCD41 CO2,12,445,2024-07-29T02:35:41.1566010
NDS011,7 in 1 Soil Sensor Potassium,12,408,2024-07-29T02:35:10.3133900
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:35:10.2761500
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:35:10.2350940
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:35:10.1885890
NDS011,7 in 1 Soil Sensor EC,12,946,2024-07-29T02:35:09.9078570
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:35:09.7129430
NDS011,7 in 1 Soil Sensor Moisture,12,24.9,2024-07-29T02:35:09.5305290
NDS011,SCD41 Humidity,12,96.12573,2024-07-29T02:35:08.5920580
NDS011,SCD41 Temperature,12,28.837263,2024-07-29T02:35:08.5483370
NDS011,SCD41 CO2,12,444,2024-07-29T02:35:08.4887340
NDS011,7 in 1 Soil Sensor Potassium,12,411,2024-07-29T02:34:37.6042380
NDS011,7 in 1 Soil Sensor Phosphorus,12,416,2024-07-29T02:34:37.5908720
NDS011,7 in 1 Soil Sensor Nitrogen,12,160,2024-07-29T02:34:37.5782210
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:34:37.5602340
NDS011,7 in 1 Soil Sensor EC,12,952,2024-07-29T02:34:37.5433300
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:34:37.5270740
NDS011,7 in 1 Soil Sensor Moisture,12,24.9,2024-07-29T02:34:37.5218730
NDS011,SCD41 Humidity,12,95.94873,2024-07-29T02:34:36.6628520
NDS011,SCD41 Temperature,12,28.845274,2024-07-29T02:34:36.6575380
NDS011,SCD41 CO2,12,448,2024-07-29T02:34:36.6477830
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:34:05.6755440
NDS011,7 in 1 Soil Sensor Phosphorus,12,415,2024-07-29T02:34:05.6712990
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:34:05.6625240
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:34:05.6600310
NDS011,7 in 1 Soil Sensor EC,12,950,2024-07-29T02:34:05.6573540
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:34:05.6486000
NDS011,7 in 1 Soil Sensor Moisture,12,25.2,2024-07-29T02:34:05.6441760
NDS011,SCD41 Humidity,12,96.14404,2024-07-29T02:34:04.9152960
NDS011,SCD41 Temperature,12,28.850615,2024-07-29T02:34:04.9037750
NDS011,SCD41 CO2,12,453,2024-07-29T02:34:04.9000630
NDS011,7 in 1 Soil Sensor Potassium,12,410,2024-07-29T02:33:34.0894720
NDS011,7 in 1 Soil Sensor Phosphorus,12,415,2024-07-29T02:33:34.0785950
NDS011,7 in 1 Soil Sensor Nitrogen,12,159,2024-07-29T02:33:34.0735970
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:33:34.0625320
NDS011,7 in 1 Soil Sensor EC,12,950,2024-07-29T02:33:34.0549600
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:33:34.0282660
NDS011,7 in 1 Soil Sensor Moisture,12,24.8,2024-07-29T02:33:33.9961720
NDS011,SCD41 Humidity,12,96.61707,2024-07-29T02:33:33.1779870
NDS011,SCD41 Temperature,12,28.954758,2024-07-29T02:33:33.1727950
NDS011,SCD41 CO2,12,456,2024-07-29T02:33:33.1610240
NDS011,7 in 1 Soil Sensor Potassium,12,406,2024-07-29T02:33:02.4828040
NDS011,7 in 1 Soil Sensor Phosphorus,12,411,2024-07-29T02:33:02.4787120
NDS011,7 in 1 Soil Sensor Nitrogen,12,158,2024-07-29T02:33:02.4744950
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:33:02.4631100
NDS011,7 in 1 Soil Sensor EC,12,942,2024-07-29T02:33:02.4584690
NDS011,7 in 1 Soil Sensor Temperature,12,28.8,2024-07-29T02:33:02.4479730
NDS011,7 in 1 Soil Sensor Moisture,12,25.3,2024-07-29T02:33:02.4442060
NDS011,SCD41 Humidity,12,96.38361,2024-07-29T02:33:01.5716650
NDS011,SCD41 Temperature,12,28.96811,2024-07-29T02:33:01.5680460
NDS011,SCD41 CO2,12,457,2024-07-29T02:33:01.5643800
NDS011,7 in 1 Soil Sensor Potassium,12,408,2024-07-29T02:32:30.8558480
NDS011,7 in 1 Soil Sensor Phosphorus,12,413,2024-07-29T02:32:30.8524070
NDS011,7 in 1 Soil Sensor Nitrogen,12,158,2024-07-29T02:32:30.8410770
NDS011,7 in 1 Soil Sensor PH,12,4.8,2024-07-29T02:32:30.8371420
NDS011,7 in 1 Soil Sensor EC,12,945,2024-07-29T02:32:30.8258600
NDS011,7 in 1 Soil Sensor Temperature,12,28.9,2024-07-29T02:32:30.8224800
NDS011,7 in 1 Soil Sensor Moisture,12,25.1,2024-07-29T02:32:30.8178430
NDS011,SCD41 Humidity,12,96.26154,2024-07-29T02:32:30.0849640
